diagnostic_label,sentence_index,phase,step,selection,selected_event_count,distinct_creation_transitions,maximum_same_origin_events,provenance_coherent_fraction,branch_entropy,source_coherence,minimum_source_jaccard,matches_historical_winner_set,raw_predicted_columns,burst_columns,burst_cells,active_cells_after_observe,winners_after_observe,beam_width,lambda_coherence,lambda_support,decoded_correct,expected_word_present,propagated_columns
nonpaper diagnostic,53,suffix,2,coherent-beam,1,1,1,0.1,0.0,0.0,0.0,False,1,,,,,4,0.5,0.0,False,False,1
nonpaper diagnostic,54,cue,1,coherent-beam,5,1,5,0.5,0.0,0.7157894736842105,0.5263157894736842,False,82,5,45,55,10,,,,,,
nonpaper diagnostic,54,cue,2,coherent-beam,8,2,7,0.7,0.5435644431995964,0.8137254901960784,0.2549019607843137,False,51,2,18,28,10,,,,,,
nonpaper diagnostic,54,cue,3,coherent-beam,3,1,3,0.3,0.0,1.0,1.0,False,35,7,65,73,10,,,,,,
nonpaper diagnostic,54,cue,4,coherent-beam,1,1,1,0.1,0.0,0.0,0.0,False,97,9,81,91,10,,,,,,
nonpaper diagnostic,54,cue,5,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,43,2,18,28,10,,,,,,
nonpaper diagnostic,54,suffix,1,coherent-beam,8,5,3,0.3,0.9283832117695864,0.2382602970455525,0.013245033112582781,False,30,,,,,4,0.5,0.0,False,True,8
nonpaper diagnostic,54,suffix,2,coherent-beam,9,2,6,0.6,0.9182958340544894,0.5927605538578726,0.22641509433962265,False,15,,,,,4,0.5,0.0,False,False,9
nonpaper diagnostic,54,suffix,3,coherent-beam,9,2,5,0.5,0.9910760598382222,1.0,1.0,False,19,,,,,4,0.5,0.0,False,False,9
nonpaper diagnostic,54,suffix,4,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,7,,,,,4,0.5,0.0,False,False,7
nonpaper diagnostic,55,cue,1,coherent-beam,3,2,2,0.2,0.9182958340544894,0.45098039215686275,0.17647058823529413,False,88,7,64,73,10,,,,,,
nonpaper diagnostic,55,cue,2,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,20,0,0,10,10,,,,,,
nonpaper diagnostic,55,cue,3,coherent-beam,6,2,5,0.5,0.6500224216483541,0.7777777777777778,0.3333333333333333,False,6,4,40,46,10,,,,,,
nonpaper diagnostic,55,cue,4,coherent-beam,3,2,2,0.2,0.9182958340544894,0.34188034188034183,0.01282051282051282,False,61,7,66,73,10,,,,,,
nonpaper diagnostic,55,cue,5,coherent-beam,8,2,7,0.7,0.5435644431995964,0.7635467980295567,0.3793103448275862,False,41,2,19,28,10,,,,,,
nonpaper diagnostic,55,suffix,1,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,10,,,,,4,0.5,0.0,True,True,8
nonpaper diagnostic,55,suffix,2,coherent-beam,7,2,6,0.6,0.5916727785823274,0.6203703703703705,0.1111111111111111,False,10,,,,,4,0.5,0.0,True,True,7
nonpaper diagnostic,55,suffix,3,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,7,,,,,4,0.5,0.0,False,False,7
nonpaper diagnostic,55,suffix,4,coherent-beam,3,1,3,0.3,0.0,1.0,1.0,False,3,,,,,4,0.5,0.0,False,False,3
nonpaper diagnostic,56,cue,1,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,38,1,9,19,10,,,,,,
nonpaper diagnostic,56,cue,2,coherent-beam,7,2,6,0.6,0.5916727785823274,0.41449562937039985,0.14084507042253522,False,14,3,29,37,10,,,,,,
nonpaper diagnostic,56,cue,3,coherent-beam,6,2,5,0.5,0.6500224216483541,0.35907893572047134,0.12658227848101267,False,82,4,36,46,10,,,,,,
nonpaper diagnostic,56,cue,4,coherent-beam,8,1,8,0.8,0.0,0.875,0.5,False,21,2,19,28,10,,,,,,
nonpaper diagnostic,56,cue,5,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,14,3,29,37,10,,,,,,
nonpaper diagnostic,56,suffix,1,coherent-beam,9,5,4,0.4,0.886682880001534,0.20845776217087295,0.0,False,49,,,,,4,0.5,0.0,False,False,9
nonpaper diagnostic,56,suffix,2,coherent-beam,5,3,2,0.2,0.9602297178607612,1.0,1.0,False,13,,,,,4,0.5,0.0,False,False,5
nonpaper diagnostic,57,cue,1,coherent-beam,2,1,2,0.2,0.0,0.5,0.5,False,84,8,72,82,10,,,,,,
nonpaper diagnostic,57,cue,2,coherent-beam,6,1,6,0.6,0.0,1.0,1.0,False,29,4,38,46,10,,,,,,
nonpaper diagnostic,57,cue,3,coherent-beam,7,1,7,0.7,0.0,0.8571428571428571,0.5,False,47,3,27,37,10,,,,,,
nonpaper diagnostic,57,cue,4,coherent-beam,7,1,7,0.7,0.0,0.8730158730158729,0.5555555555555556,False,62,3,28,37,10,,,,,,
nonpaper diagnostic,57,cue,5,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,25,3,28,37,10,,,,,,
nonpaper diagnostic,57,suffix,1,coherent-beam,10,6,4,0.4,0.8982444017039272,0.14184448090921778,0.015384615384615385,False,63,,,,,4,0.5,0.0,False,True,10
nonpaper diagnostic,57,suffix,2,coherent-beam,6,2,3,0.3,1.0,0.8909090909090909,0.8181818181818182,False,9,,,,,4,0.5,0.0,False,False,6
nonpaper diagnostic,58,cue,1,coherent-beam,3,1,3,0.3,0.0,0.7619047619047619,0.6428571428571429,False,82,7,63,73,10,,,,,,
nonpaper diagnostic,58,cue,2,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,19,3,29,37,10,,,,,,
nonpaper diagnostic,58,cue,3,coherent-beam,2,1,2,0.2,0.0,0.5,0.5,False,89,8,72,82,10,,,,,,
nonpaper diagnostic,58,cue,4,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,42,3,29,37,10,,,,,,
nonpaper diagnostic,58,cue,5,coherent-beam,2,2,1,0.1,1.0,0.024390243902439025,0.024390243902439025,False,57,8,78,82,10,,,,,,
nonpaper diagnostic,58,suffix,1,coherent-beam,10,5,4,0.4,0.9138646883853215,0.18067491503570732,0.0,False,53,,,,,4,0.5,0.0,False,True,10
nonpaper diagnostic,58,suffix,2,coherent-beam,8,1,8,0.8,0.0,0.6491500490356324,0.21739130434782608,False,8,,,,,4,0.5,0.0,False,False,8
nonpaper diagnostic,58,suffix,3,coherent-beam,9,6,3,0.3,0.935944697445866,0.5635783941137843,0.3333333333333333,False,17,,,,,4,0.5,0.0,False,False,9
nonpaper diagnostic,59,cue,1,coherent-beam,7,2,6,0.6,0.5916727785823274,0.7142857142857143,0.0,False,88,3,27,37,10,,,,,,
nonpaper diagnostic,59,cue,2,coherent-beam,8,2,7,0.7,0.5435644431995964,0.7777777777777778,0.1111111111111111,False,48,2,19,28,10,,,,,,
nonpaper diagnostic,59,cue,3,coherent-beam,7,2,6,0.6,0.5916727785823274,0.6015037593984962,0.0,False,33,3,28,37,10,,,,,,
nonpaper diagnostic,59,cue,4,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,15,1,10,19,10,,,,,,
nonpaper diagnostic,59,cue,5,coherent-beam,10,2,9,0.9,0.46899559358928117,0.6277889938521517,0.08547008547008547,True,19,0,0,10,10,,,,,,
nonpaper diagnostic,59,suffix,1,coherent-beam,10,3,7,0.7,0.7298466991620975,0.9052631578947369,0.5263157894736842,False,14,,,,,4,0.5,0.0,False,True,10
nonpaper diagnostic,60,cue,1,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,41,3,28,37,10,,,,,,
nonpaper diagnostic,60,cue,2,coherent-beam,7,2,6,0.6,0.5916727785823274,0.8730158730158729,0.5555555555555556,False,31,3,29,37,10,,,,,,
nonpaper diagnostic,60,cue,3,coherent-beam,5,2,4,0.4,0.7219280948873623,0.3202981380047486,0.16666666666666666,False,87,5,45,55,10,,,,,,
nonpaper diagnostic,60,cue,4,coherent-beam,4,1,4,0.4,0.0,1.0,1.0,False,48,6,55,64,10,,,,,,
nonpaper diagnostic,60,cue,5,coherent-beam,4,1,4,0.4,0.0,0.5588235294117647,0.11764705882352941,False,90,6,54,64,10,,,,,,
nonpaper diagnostic,60,suffix,1,coherent-beam,10,6,4,0.4,0.8982444017039272,0.4392264803899096,0.009259259259259259,False,82,,,,,4,0.5,0.0,False,True,10
nonpaper diagnostic,60,suffix,2,coherent-beam,8,2,7,0.7,0.5435644431995964,0.7896825396825397,0.15873015873015872,False,8,,,,,4,0.5,0.0,False,False,8
nonpaper diagnostic,60,suffix,3,coherent-beam,6,1,6,0.6,0.0,1.0,1.0,False,7,,,,,4,0.5,0.0,False,False,6
nonpaper diagnostic,60,suffix,4,coherent-beam,4,1,4,0.4,0.0,1.0,1.0,False,4,,,,,4,0.5,0.0,False,True,4
nonpaper diagnostic,61,cue,1,coherent-beam,2,1,2,0.2,0.0,0.2898550724637681,0.2898550724637681,False,94,8,72,82,10,,,,,,
nonpaper diagnostic,61,cue,2,coherent-beam,7,2,6,0.6,0.5916727785823274,0.39256655726973966,0.10416666666666667,False,61,3,27,37,10,,,,,,
nonpaper diagnostic,61,cue,3,coherent-beam,3,1,3,0.3,0.0,1.0,1.0,False,38,7,70,73,10,,,,,,
nonpaper diagnostic,61,cue,4,coherent-beam,7,2,6,0.6,0.5916727785823274,0.7142857142857143,0.0,False,31,3,29,37,10,,,,,,
nonpaper diagnostic,61,cue,5,coherent-beam,5,1,5,0.5,0.0,1.0,1.0,False,55,5,46,55,10,,,,,,
nonpaper diagnostic,61,suffix,1,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,21,,,,,4,0.5,0.0,True,True,10
nonpaper diagnostic,61,suffix,2,coherent-beam,6,1,6,0.6,0.0,1.0,1.0,False,6,,,,,4,0.5,0.0,True,True,6
nonpaper diagnostic,61,suffix,3,coherent-beam,3,1,3,0.3,0.0,1.0,1.0,False,3,,,,,4,0.5,0.0,True,True,3
nonpaper diagnostic,61,suffix,4,coherent-beam,4,1,4,0.4,0.0,0.5499769369773378,0.48936170212765956,False,6,,,,,4,0.5,0.0,False,False,4
nonpaper diagnostic,62,cue,1,coherent-beam,3,1,3,0.3,0.0,0.24591953073014017,0.16129032258064516,False,82,7,63,73,10,,,,,,
nonpaper diagnostic,62,cue,2,coherent-beam,4,3,2,0.2,0.946394630357186,0.19434863974511654,0.012048192771084338,False,94,6,54,64,10,,,,,,
nonpaper diagnostic,62,cue,3,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,19,2,19,28,10,,,,,,
nonpaper diagnostic,62,cue,4,coherent-beam,8,2,7,0.7,0.5435644431995964,0.75625,0.025,False,37,2,18,28,10,,,,,,
nonpaper diagnostic,62,cue,5,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,11,3,29,37,10,,,,,,
nonpaper diagnostic,62,suffix,1,coherent-beam,10,2,7,0.7,0.8812908992306927,0.5578947368421052,0.05263157894736842,False,18,,,,,4,0.5,0.0,True,True,10
nonpaper diagnostic,62,suffix,2,coherent-beam,4,1,4,0.4,0.0,1.0,1.0,False,4,,,,,4,0.5,0.0,True,True,4
nonpaper diagnostic,62,suffix,3,coherent-beam,1,1,1,0.1,0.0,0.0,0.0,False,1,,,,,4,0.5,0.0,False,False,1
nonpaper diagnostic,63,cue,1,coherent-beam,6,1,6,0.6,0.0,1.0,1.0,False,50,4,36,46,10,,,,,,
nonpaper diagnostic,63,cue,2,coherent-beam,2,2,1,0.1,1.0,0.19166666666666668,0.19166666666666668,False,92,8,73,82,10,,,,,,
nonpaper diagnostic,63,cue,3,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,48,2,19,28,10,,,,,,
nonpaper diagnostic,63,cue,4,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,38,3,30,37,10,,,,,,
nonpaper diagnostic,63,cue,5,coherent-beam,7,2,6,0.6,0.5916727785823274,0.7495590828924162,0.12345679012345678,False,31,3,27,37,10,,,,,,
nonpaper diagnostic,63,suffix,1,coherent-beam,10,7,3,0.3,0.94268071481726,0.12089222458657889,0.0,False,61,,,,,4,0.5,0.0,False,True,10
nonpaper diagnostic,64,cue,1,coherent-beam,4,1,4,0.4,0.0,1.0,1.0,False,84,6,54,64,10,,,,,,
nonpaper diagnostic,64,cue,2,coherent-beam,5,1,5,0.5,0.0,1.0,1.0,False,14,5,50,55,10,,,,,,
nonpaper diagnostic,64,cue,3,coherent-beam,3,1,3,0.3,0.0,1.0,1.0,False,94,7,63,73,10,,,,,,
nonpaper diagnostic,64,cue,4,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,69,0,0,10,10,,,,,,
nonpaper diagnostic,64,cue,5,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,1,10,19,10,,,,,,
nonpaper diagnostic,64,suffix,1,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,11,,,,,4,0.5,0.0,True,True,10
nonpaper diagnostic,64,suffix,2,coherent-beam,6,1,6,0.6,0.0,1.0,1.0,False,6,,,,,4,0.5,0.0,True,True,6
nonpaper diagnostic,64,suffix,3,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,7,,,,,4,0.5,0.0,False,False,7
nonpaper diagnostic,64,suffix,4,coherent-beam,7,1,7,0.7,0.0,0.8571428571428571,0.5,False,12,,,,,4,0.5,0.0,False,False,7
nonpaper diagnostic,65,cue,1,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,49,3,27,37,10,,,,,,
nonpaper diagnostic,65,cue,2,coherent-beam,8,1,8,0.8,0.0,0.5994897959183673,0.17857142857142858,False,44,2,20,28,10,,,,,,
nonpaper diagnostic,65,cue,3,coherent-beam,4,1,4,0.4,0.0,1.0,1.0,False,31,6,56,64,10,,,,,,
nonpaper diagnostic,65,cue,4,coherent-beam,1,1,1,0.1,0.0,0.0,0.0,False,97,9,81,91,10,,,,,,
nonpaper diagnostic,65,cue,5,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,35,2,18,28,10,,,,,,
nonpaper diagnostic,65,suffix,1,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,10,,,,,4,0.5,0.0,True,True,7
nonpaper diagnostic,65,suffix,2,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,8,,,,,4,0.5,0.0,True,True,8
nonpaper diagnostic,65,suffix,3,coherent-beam,2,1,2,0.2,0.0,1.0,1.0,False,2,,,,,4,0.5,0.0,True,True,2
nonpaper diagnostic,66,cue,1,coherent-beam,6,1,6,0.6,0.0,1.0,1.0,False,84,4,36,46,10,,,,,,
nonpaper diagnostic,66,cue,2,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,15,0,0,10,10,,,,,,
nonpaper diagnostic,66,cue,3,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,1,10,19,10,,,,,,
nonpaper diagnostic,66,cue,4,coherent-beam,9,2,8,0.8,0.5032583347756457,0.7857142857142857,0.03571428571428571,False,24,1,10,19,10,,,,,,
nonpaper diagnostic,66,cue,5,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,8,3,29,37,10,,,,,,
nonpaper diagnostic,66,suffix,1,coherent-beam,10,2,7,0.7,0.8812908992306927,0.615686274509804,0.17647058823529413,False,30,,,,,4,0.5,0.0,False,True,10
nonpaper diagnostic,67,cue,1,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,62,2,18,28,10,,,,,,
nonpaper diagnostic,67,cue,2,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,11,2,20,28,10,,,,,,
nonpaper diagnostic,67,cue,3,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,21,1,10,19,10,,,,,,
nonpaper diagnostic,67,cue,4,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,17,1,10,19,10,,,,,,
nonpaper diagnostic,67,cue,5,coherent-beam,6,1,6,0.6,0.0,1.0,1.0,False,11,4,39,46,10,,,,,,
nonpaper diagnostic,67,suffix,1,coherent-beam,10,4,6,0.6,0.7854752972273344,0.3882701923891855,0.0,False,43,,,,,4,0.5,0.0,True,True,10
nonpaper diagnostic,67,suffix,2,coherent-beam,2,2,1,0.1,1.0,0.01818181818181818,0.01818181818181818,False,2,,,,,4,0.5,0.0,True,True,2
nonpaper diagnostic,68,cue,1,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,21,3,27,37,10,,,,,,
nonpaper diagnostic,68,cue,2,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,18,3,30,37,10,,,,,,
nonpaper diagnostic,68,cue,3,coherent-beam,5,5,1,0.1,1.0000000000000002,0.3612595294658083,0.11578947368421053,False,88,5,45,55,10,,,,,,
nonpaper diagnostic,68,cue,4,coherent-beam,6,3,4,0.4,0.7896900821428474,0.4205637429896545,0.01020408163265306,False,49,4,38,46,10,,,,,,
nonpaper diagnostic,68,cue,5,coherent-beam,7,2,6,0.6,0.5916727785823274,0.718070009460738,0.013245033112582781,False,51,3,27,37,10,,,,,,
nonpaper diagnostic,68,suffix,1,coherent-beam,10,6,3,0.3,0.9464119282150146,0.25936471292267804,0.015384615384615385,False,58,,,,,4,0.5,0.0,False,True,10
nonpaper diagnostic,69,cue,1,coherent-beam,4,1,4,0.4,0.0,1.0,1.0,False,56,6,55,64,10,,,,,,
nonpaper diagnostic,69,cue,2,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,59,3,28,37,10,,,,,,
nonpaper diagnostic,69,cue,3,coherent-beam,6,1,6,0.6,0.0,1.0,1.0,False,10,4,40,46,10,,,,,,
nonpaper diagnostic,69,cue,4,coherent-beam,3,2,2,0.2,0.9182958340544894,0.17766955266955267,0.015151515151515152,False,92,7,63,73,10,,,,,,
nonpaper diagnostic,69,cue,5,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,25,2,20,28,10,,,,,,
nonpaper diagnostic,69,suffix,1,coherent-beam,9,4,4,0.4,0.8763576394898523,0.2542532329611526,0.0,False,41,,,,,4,0.5,0.0,True,True,9
nonpaper diagnostic,70,cue,1,coherent-beam,8,1,8,0.8,0.0,0.8055555555555556,0.2222222222222222,False,62,2,18,28,10,,,,,,
nonpaper diagnostic,70,cue,2,coherent-beam,6,1,6,0.6,0.0,0.4943672839506173,0.15625,False,37,4,38,46,10,,,,,,
nonpaper diagnostic,70,cue,3,coherent-beam,6,2,5,0.5,0.6500224216483541,0.8421052631578948,0.5263157894736842,False,69,4,36,46,10,,,,,,
nonpaper diagnostic,70,cue,4,coherent-beam,9,2,8,0.8,0.5032583347756457,0.8130511463844797,0.15873015873015872,False,27,1,10,19,10,,,,,,
nonpaper diagnostic,70,cue,5,coherent-beam,5,1,5,0.5,0.0,0.8222222222222222,0.5555555555555556,False,16,5,47,55,10,,,,,,
nonpaper diagnostic,70,suffix,1,coherent-beam,9,3,7,0.7,0.6223659728744494,0.5961506471606964,0.018867924528301886,False,50,,,,,4,0.5,0.0,True,True,9
nonpaper diagnostic,70,suffix,2,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,8,,,,,4,0.5,0.0,True,True,8
nonpaper diagnostic,70,suffix,3,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,9,,,,,4,0.5,0.0,True,True,8
nonpaper diagnostic,70,suffix,4,coherent-beam,6,1,6,0.6,0.0,1.0,1.0,False,6,,,,,4,0.5,0.0,False,False,6
nonpaper diagnostic,71,cue,1,coherent-beam,6,1,6,0.6,0.0,0.7157894736842105,0.5263157894736842,False,88,4,36,46,10,,,,,,
nonpaper diagnostic,71,cue,2,coherent-beam,9,1,9,0.9,0.0,0.7530864197530864,0.5555555555555556,False,11,1,10,19,10,,,,,,
nonpaper diagnostic,71,cue,3,coherent-beam,8,3,5,0.5,0.8194483718728035,0.3021337883878376,0.0603448275862069,False,71,2,18,28,10,,,,,,
nonpaper diagnostic,71,cue,4,coherent-beam,6,1,6,0.6,0.0,0.8261437908496733,0.5882352941176471,False,37,4,37,46,10,,,,,,
nonpaper diagnostic,71,cue,5,coherent-beam,6,1,6,0.6,0.0,1.0,1.0,False,42,4,38,46,10,,,,,,
nonpaper diagnostic,71,suffix,1,coherent-beam,10,5,3,0.3,0.9349775297671233,0.15319849429728627,0.0,False,62,,,,,4,0.5,0.0,False,True,10
nonpaper diagnostic,72,cue,1,coherent-beam,5,1,5,0.5,0.0,1.0,1.0,False,70,5,45,55,10,,,,,,
nonpaper diagnostic,72,cue,2,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,9,2,20,28,10,,,,,,
nonpaper diagnostic,72,cue,3,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,33,3,28,37,10,,,,,,
nonpaper diagnostic,72,cue,4,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,16,3,28,37,10,,,,,,
nonpaper diagnostic,72,cue,5,coherent-beam,4,2,3,0.3,0.8112781244591328,0.7037037037037037,0.5555555555555556,False,40,6,55,64,10,,,,,,
nonpaper diagnostic,72,suffix,1,coherent-beam,10,4,7,0.7,0.6783898247235197,0.48125553226182155,0.0,False,46,,,,,4,0.5,0.0,True,True,10
nonpaper diagnostic,72,suffix,2,coherent-beam,8,1,8,0.8,0.0,0.7619047619047619,0.5555555555555556,False,8,,,,,4,0.5,0.0,True,True,8
nonpaper diagnostic,72,suffix,3,coherent-beam,9,3,4,0.4,0.8783471047618534,0.44461914327238944,0.06779661016949153,False,13,,,,,4,0.5,0.0,False,False,9
nonpaper diagnostic,72,suffix,4,coherent-beam,9,4,5,0.5,0.8288713632524444,0.7424242424242424,0.0,False,18,,,,,4,0.5,0.0,False,False,9
nonpaper diagnostic,73,cue,1,coherent-beam,6,1,6,0.6,0.0,1.0,1.0,False,58,4,38,46,10,,,,,,
nonpaper diagnostic,73,cue,2,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,22,1,10,19,10,,,,,,
nonpaper diagnostic,73,cue,3,coherent-beam,5,1,5,0.5,0.0,1.0,1.0,False,38,5,49,55,10,,,,,,
nonpaper diagnostic,73,cue,4,coherent-beam,2,1,2,0.2,0.0,0.3010752688172043,0.3010752688172043,False,95,8,72,82,10,,,,,,
nonpaper diagnostic,73,cue,5,coherent-beam,2,1,2,0.2,0.0,1.0,1.0,False,94,8,72,82,10,,,,,,
nonpaper diagnostic,73,suffix,1,coherent-beam,10,4,3,0.3,0.9854752972273345,0.26661315598364105,0.05263157894736842,False,65,,,,,4,0.5,0.0,False,True,10
nonpaper diagnostic,74,cue,1,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,35,1,10,19,10,,,,,,
nonpaper diagnostic,74,cue,2,coherent-beam,4,1,4,0.4,0.0,0.4940704251049079,0.27586206896551724,False,6,6,60,64,10,,,,,,
nonpaper diagnostic,74,cue,3,coherent-beam,4,1,4,0.4,0.0,0.2089778679619867,0.06896551724137931,False,97,6,54,64,10,,,,,,
nonpaper diagnostic,74,cue,4,coherent-beam,2,1,2,0.2,0.0,1.0,1.0,False,94,8,72,82,10,,,,,,
nonpaper diagnostic,74,cue,5,coherent-beam,4,1,4,0.4,0.0,0.75,0.5,False,59,6,58,64,10,,,,,,
nonpaper diagnostic,74,suffix,1,coherent-beam,10,8,3,0.3,0.9488131148903386,0.19508805389058112,0.0,False,85,,,,,4,0.5,0.0,False,True,10
nonpaper diagnostic,74,suffix,2,coherent-beam,8,2,5,0.5,0.954434002924965,1.0,1.0,False,11,,,,,4,0.5,0.0,False,False,8
nonpaper diagnostic,74,suffix,3,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,,,,,4,0.5,0.0,False,False,9
nonpaper diagnostic,75,cue,1,coherent-beam,8,2,7,0.7,0.5435644431995964,0.75,0.0,False,28,2,18,28,10,,,,,,
nonpaper diagnostic,75,cue,2,coherent-beam,7,1,7,0.7,0.0,0.6267696267696268,0.2702702702702703,False,52,3,29,37,10,,,,,,
nonpaper diagnostic,75,cue,3,coherent-beam,5,1,5,0.5,0.0,1.0,1.0,False,22,5,47,55,10,,,,,,
nonpaper diagnostic,75,cue,4,coherent-beam,3,2,2,0.2,0.9182958340544894,0.3376623376623376,0.006493506493506494,False,43,7,65,73,10,,,,,,
nonpaper diagnostic,75,cue,5,coherent-beam,4,2,3,0.3,0.8112781244591328,0.39469715496861496,0.11494252873563218,False,47,6,56,64,10,,,,,,
nonpaper diagnostic,75,suffix,1,coherent-beam,10,9,2,0.2,0.9848586617875463,0.11588437302833902,0.00819672131147541,False,93,,,,,4,0.5,0.0,False,True,10
nonpaper diagnostic,76,cue,1,coherent-beam,3,1,3,0.3,0.0,1.0,1.0,False,88,7,63,73,10,,,,,,
nonpaper diagnostic,76,cue,2,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,15,1,10,19,10,,,,,,
nonpaper diagnostic,76,cue,3,coherent-beam,6,2,5,0.5,0.6500224216483541,0.7857142857142858,0.35714285714285715,False,29,4,38,46,10,,,,,,
nonpaper diagnostic,76,cue,4,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,30,2,19,28,10,,,,,,
nonpaper diagnostic,76,cue,5,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,11,1,9,19,10,,,,,,
nonpaper diagnostic,76,suffix,1,coherent-beam,8,2,7,0.7,0.5435644431995964,0.75,0.0,False,9,,,,,4,0.5,0.0,True,True,8
nonpaper diagnostic,76,suffix,2,coherent-beam,8,4,3,0.3,0.9056390622295664,0.32814546969700126,0.10606060606060606,False,22,,,,,4,0.5,0.0,True,True,8
nonpaper diagnostic,76,suffix,3,coherent-beam,9,3,6,0.6,0.7725068857142601,0.8288522479698951,0.5882352941176471,False,27,,,,,4,0.5,0.0,False,False,9
nonpaper diagnostic,76,suffix,4,coherent-beam,8,3,6,0.6,0.6695919455357792,1.0,1.0,False,15,,,,,4,0.5,0.0,False,False,8
nonpaper diagnostic,77,cue,1,coherent-beam,7,1,7,0.7,0.0,0.8646616541353384,0.5263157894736842,False,36,3,27,37,10,,,,,,
nonpaper diagnostic,77,cue,2,coherent-beam,3,1,3,0.3,0.0,0.5206766917293233,0.35714285714285715,False,88,7,64,73,10,,,,,,
nonpaper diagnostic,77,cue,3,coherent-beam,8,2,7,0.7,0.5435644431995964,0.6719818468456483,0.01694915254237288,False,49,2,18,28,10,,,,,,
nonpaper diagnostic,77,cue,4,coherent-beam,9,1,9,0.9,0.0,0.5613197390018364,0.23255813953488372,False,32,1,9,19,10,,,,,,
nonpaper diagnostic,77,cue,5,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,36,2,19,28,10,,,,,,
nonpaper diagnostic,77,suffix,1,coherent-beam,8,4,4,0.4,0.875,0.28896677844469076,0.013245033112582781,False,35,,,,,4,0.5,0.0,True,True,8
nonpaper diagnostic,77,suffix,2,coherent-beam,3,2,2,0.2,0.9182958340544894,1.0,1.0,False,4,,,,,4,0.5,0.0,False,False,3
nonpaper diagnostic,78,cue,1,coherent-beam,2,1,2,0.2,0.0,1.0,1.0,False,82,8,73,82,10,,,,,,
nonpaper diagnostic,78,cue,2,coherent-beam,4,1,4,0.4,0.0,1.0,1.0,False,63,6,55,64,10,,,,,,
nonpaper diagnostic,78,cue,3,coherent-beam,2,1,2,0.2,0.0,1.0,1.0,False,45,8,72,82,10,,,,,,
nonpaper diagnostic,78,cue,4,coherent-beam,4,3,2,0.2,0.946394630357186,0.13140850209815727,0.0,False,95,6,55,64,10,,,,,,
nonpaper diagnostic,78,cue,5,coherent-beam,2,2,1,0.1,1.0,0.12658227848101267,0.12658227848101267,False,97,8,72,82,10,,,,,,
nonpaper diagnostic,78,suffix,1,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,38,,,,,4,0.5,0.0,True,True,10
nonpaper diagnostic,78,suffix,2,coherent-beam,9,3,5,0.5,0.8527924884900404,0.48522319513751583,0.11627906976744186,False,12,,,,,4,0.5,0.0,True,True,9
