column,time,segment_id,is_expected_event,total_psp,predicted_source_psp,burst_only_psp,unlabelled_psp,predicted_without_burst_crosses,burst_only_crosses,classification,contributor_count,diagnostic_label,sentence_index,phase,step,decoded_correct
59,0.5059667968749892,1737,False,1.0001408231000053,1.0001408231000053,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,5,cue,4,
60,0.004999999999999893,401,True,1.0001408231000364,0.8001126584800291,0.20002816462000728,0.0,False,False,burst-assisted,10,nonpaper diagnostic,5,cue,5,
68,0.061522352430555705,402,True,1.0001408231000364,0.8001126584800291,0.20002816462000728,0.0,False,False,burst-assisted,10,nonpaper diagnostic,5,cue,5,
91,0.11707790798611128,403,True,1.0001408231000364,0.8001126584800291,0.20002816462000728,0.0,False,False,burst-assisted,10,nonpaper diagnostic,5,cue,5,
4,0.17263346354166664,404,True,1.0001408231000193,0.8001126584800151,0.20002816462000417,0.0,False,False,burst-assisted,10,nonpaper diagnostic,5,cue,5,
22,0.22818901909722222,405,True,1.0001408231000193,0.8001126584800151,0.20002816462000417,0.0,False,False,burst-assisted,10,nonpaper diagnostic,5,cue,5,
28,0.2837445746527778,406,True,1.0001408231000193,0.8001126584800151,0.20002816462000417,0.0,False,False,burst-assisted,10,nonpaper diagnostic,5,cue,5,
34,0.3393001302083334,407,True,1.0001408231000364,0.8001126584800291,0.20002816462000728,0.0,False,False,burst-assisted,10,nonpaper diagnostic,5,cue,5,
99,0.39485568576388896,408,True,1.0001408231000364,0.8001126584800291,0.20002816462000728,0.0,False,False,burst-assisted,10,nonpaper diagnostic,5,cue,5,
44,0.4499999999999904,409,True,1.0001408231000364,0.8001126584800291,0.20002816462000728,0.0,False,False,burst-assisted,10,nonpaper diagnostic,5,cue,5,
69,0.5059667968749892,410,True,1.0001408231000053,0.8001126584800042,0.20002816462000106,0.0,False,False,burst-assisted,10,nonpaper diagnostic,5,cue,5,
14,0.24892022026909721,385,False,0.9999827246701011,0.0,0.9999827246701011,0.0,False,True,burst-only,3,nonpaper diagnostic,5,cue,5,
2,0.004999999999999893,411,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,5,suffix,1,True
60,0.061522352430555705,412,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,5,suffix,1,True
45,0.11707790798611128,413,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,5,suffix,1,True
89,0.17263346354166664,414,True,1.0001408231000193,1.0001408231000193,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,5,suffix,1,True
39,0.22818901909722222,415,True,1.0001408231000193,1.0001408231000193,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,5,suffix,1,True
4,0.2837445746527778,416,True,1.0001408231000193,1.0001408231000193,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,5,suffix,1,True
76,0.3393001302083334,417,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,5,suffix,1,True
81,0.39485568576388896,418,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,5,suffix,1,True
9,0.4499999999999904,419,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,5,suffix,1,True
61,0.5059667968749892,420,True,1.0001408231000053,1.0001408231000053,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,5,suffix,1,True
89,0.011798095703124956,421,True,1.0000619626736396,1.0000619626736396,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,5,suffix,2,True
66,0.06735365125868054,422,True,1.0000619626736396,1.0000619626736396,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,5,suffix,2,True
64,0.12290920681423612,423,True,1.0000619626736396,1.0000619626736396,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,5,suffix,2,True
78,0.17846476236979147,424,True,1.0000619626736258,1.0000619626736258,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,5,suffix,2,True
96,0.23402031792534705,425,True,1.0000619626736258,1.0000619626736258,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,5,suffix,2,True
20,0.28957587348090263,426,True,1.0000619626736258,1.0000619626736258,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,5,suffix,2,True
50,0.34499999999999265,427,True,1.0000619626736396,1.0000619626736396,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,5,suffix,2,True
28,0.3999999999999915,428,True,1.0000619626736396,1.0000619626736396,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,5,suffix,2,True
11,0.4549999999999903,429,True,1.0000619626736396,1.0000619626736396,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,5,suffix,2,True
52,0.5117980957031143,430,True,1.000061962673635,1.000061962673635,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,5,suffix,2,True
92,0.017563612196170864,431,True,1.000108060819273,1.000108060819273,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,5,suffix,3,True
49,0.07311916775172644,432,True,1.000108060819273,1.000108060819273,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,5,suffix,3,True
16,0.12867472330728202,433,True,1.000108060819273,1.000108060819273,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,5,suffix,3,True
57,0.18423027886283738,434,True,1.000108060819259,1.000108060819259,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,5,suffix,3,True
58,0.23978583441839296,435,True,1.000108060819259,1.000108060819259,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,5,suffix,3,True
25,0.2949999999999937,436,True,1.000108060819259,1.000108060819259,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,5,suffix,3,True
80,0.34999999999999254,437,True,1.000108060819273,1.000108060819273,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,5,suffix,3,True
0,0.4064525010850597,438,True,1.000108060819273,1.000108060819273,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,5,suffix,3,True
48,0.4620080566406153,439,True,1.000108060819273,1.000108060819273,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,5,suffix,3,True
70,0.5175636121961598,440,True,1.0001080608192163,1.0001080608192163,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,5,suffix,3,True
72,0.02340861002603445,441,True,1.000087928092668,1.000087928092668,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,5,suffix,4,True
83,0.07896416558159003,442,True,1.000087928092668,1.000087928092668,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,5,suffix,4,True
64,0.1345197211371456,443,True,1.000087928092668,1.000087928092668,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,5,suffix,4,True
43,0.18999999999999595,444,True,1.000087928092654,1.000087928092654,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,5,suffix,4,True
59,0.24499999999999478,445,True,1.000087928092654,1.000087928092654,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,5,suffix,4,True
41,0.2999999999999936,446,True,1.000087928092654,1.000087928092654,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,5,suffix,4,True
26,0.3567419433593677,447,True,1.000087928092668,1.000087928092668,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,5,suffix,4,True
12,0.4122974989149233,448,True,1.000087928092668,1.000087928092668,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,5,suffix,4,True
92,0.46785305447047887,449,True,1.000087928092668,1.000087928092668,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,5,suffix,4,True
82,0.5234086100260236,450,True,1.000087928092639,1.000087928092639,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,5,suffix,4,True
71,0.004999999999999893,91,False,1.000078878138213,0.0,1.000078878138213,0.0,False,True,burst-only,10,nonpaper diagnostic,6,cue,1,
24,0.0616700575086806,92,False,1.000078878138213,0.0,1.000078878138213,0.0,False,True,burst-only,10,nonpaper diagnostic,6,cue,1,
57,0.11722561306423618,93,False,1.000078878138213,0.0,1.000078878138213,0.0,False,True,burst-only,10,nonpaper diagnostic,6,cue,1,
65,0.17278116861979176,94,False,1.0000788781382262,0.0,1.0000788781382262,0.0,False,True,burst-only,10,nonpaper diagnostic,6,cue,1,
93,0.22833672417534734,95,False,1.0000788781382262,0.0,1.0000788781382262,0.0,False,True,burst-only,10,nonpaper diagnostic,6,cue,1,
98,0.2838922797309029,96,False,1.0000788781382262,0.0,1.0000788781382262,0.0,False,True,burst-only,10,nonpaper diagnostic,6,cue,1,
16,0.3394478352864583,97,False,1.000078878138213,0.0,1.000078878138213,0.0,False,True,burst-only,10,nonpaper diagnostic,6,cue,1,
53,0.3949999999999916,98,False,1.000078878138213,0.0,1.000078878138213,0.0,False,True,burst-only,10,nonpaper diagnostic,6,cue,1,
82,0.4499999999999904,99,False,1.000078878138213,0.0,1.000078878138213,0.0,False,True,burst-only,10,nonpaper diagnostic,6,cue,1,
49,0.22818901909722222,455,True,1.0001408231000193,0.0,1.0001408231000193,0.0,False,True,burst-only,10,nonpaper diagnostic,6,cue,1,
91,0.004999999999999893,451,True,1.0001408231000364,0.0,1.0001408231000364,0.0,False,True,burst-only,10,nonpaper diagnostic,6,cue,1,
15,0.061522352430555705,452,True,1.0001408231000364,0.0,1.0001408231000364,0.0,False,True,burst-only,10,nonpaper diagnostic,6,cue,1,
27,0.11707790798611128,453,True,1.0001408231000364,0.0,1.0001408231000364,0.0,False,True,burst-only,10,nonpaper diagnostic,6,cue,1,
31,0.17263346354166664,454,True,1.0001408231000193,0.0,1.0001408231000193,0.0,False,True,burst-only,10,nonpaper diagnostic,6,cue,1,
11,0.2837445746527778,456,True,1.0001408231000193,0.0,1.0001408231000193,0.0,False,True,burst-only,10,nonpaper diagnostic,6,cue,1,
39,0.3393001302083334,457,True,1.0001408231000364,0.0,1.0001408231000364,0.0,False,True,burst-only,10,nonpaper diagnostic,6,cue,1,
68,0.39485568576388896,458,True,1.0001408231000364,0.0,1.0001408231000364,0.0,False,True,burst-only,10,nonpaper diagnostic,6,cue,1,
41,0.4499999999999904,459,True,1.0001408231000364,0.0,1.0001408231000364,0.0,False,True,burst-only,10,nonpaper diagnostic,6,cue,1,
33,0.5059667968749892,460,True,1.0001408231000053,0.0,1.0001408231000053,0.0,False,True,burst-only,10,nonpaper diagnostic,6,cue,1,
91,0.004999999999999893,461,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,cue,2,
2,0.061522352430555705,462,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,cue,2,
44,0.11707790798611128,463,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,cue,2,
64,0.17263346354166664,464,True,1.0001408231000193,1.0001408231000193,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,cue,2,
10,0.22818901909722222,465,True,1.0001408231000193,1.0001408231000193,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,cue,2,
4,0.2837445746527778,466,True,1.0001408231000193,1.0001408231000193,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,cue,2,
56,0.3393001302083334,467,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,cue,2,
43,0.39485568576388896,468,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,cue,2,
70,0.4499999999999904,469,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,cue,2,
53,0.5059667968749892,470,True,1.0001408231000053,1.0001408231000053,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,cue,2,
98,0.004999999999999893,471,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,cue,3,
35,0.061522352430555705,472,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,cue,3,
62,0.11707790798611128,473,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,cue,3,
3,0.17263346354166664,474,True,1.0001408231000193,1.0001408231000193,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,cue,3,
27,0.22818901909722222,475,True,1.0001408231000193,1.0001408231000193,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,cue,3,
8,0.2837445746527778,476,True,1.0001408231000193,1.0001408231000193,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,cue,3,
54,0.3393001302083334,477,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,cue,3,
4,0.39485568576388896,478,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,cue,3,
22,0.4499999999999904,479,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,cue,3,
68,0.5059667968749892,480,True,1.0001408231000053,1.0001408231000053,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,cue,3,
42,0.004999999999999893,481,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,cue,4,
87,0.061522352430555705,482,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,cue,4,
17,0.11707790798611128,483,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,cue,4,
60,0.17263346354166664,484,True,1.0001408231000193,1.0001408231000193,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,cue,4,
19,0.22818901909722222,485,True,1.0001408231000193,1.0001408231000193,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,cue,4,
66,0.2837445746527778,486,True,1.0001408231000193,1.0001408231000193,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,cue,4,
92,0.3393001302083334,487,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,cue,4,
86,0.39485568576388896,488,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,cue,4,
88,0.4499999999999904,489,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,cue,4,
56,0.5059667968749892,490,True,1.0001408231000053,1.0001408231000053,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,cue,4,
63,0.004999999999999893,491,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,cue,5,
74,0.061522352430555705,492,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,cue,5,
88,0.11707790798611128,493,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,cue,5,
11,0.17263346354166664,494,True,1.0001408231000193,1.0001408231000193,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,cue,5,
97,0.22818901909722222,495,True,1.0001408231000193,1.0001408231000193,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,cue,5,
28,0.2837445746527778,496,True,1.0001408231000193,1.0001408231000193,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,cue,5,
56,0.3393001302083334,497,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,cue,5,
67,0.39485568576388896,498,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,cue,5,
71,0.4499999999999904,499,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,cue,5,
37,0.5059667968749892,500,True,1.0001408231000053,1.0001408231000053,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,cue,5,
93,0.004999999999999893,501,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,suffix,1,True
71,0.061522352430555705,502,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,suffix,1,True
81,0.11707790798611128,503,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,suffix,1,True
21,0.17263346354166664,504,True,1.0001408231000193,1.0001408231000193,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,suffix,1,True
66,0.22818901909722222,505,True,1.0001408231000193,1.0001408231000193,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,suffix,1,True
65,0.2837445746527778,506,True,1.0001408231000193,1.0001408231000193,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,suffix,1,True
32,0.3393001302083334,507,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,suffix,1,True
39,0.39485568576388896,508,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,suffix,1,True
85,0.4499999999999904,509,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,suffix,1,True
48,0.5059667968749892,510,True,1.0001408231000053,1.0001408231000053,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,suffix,1,True
78,0.013717041015624876,511,True,0.9999824754562288,0.9999824754562288,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,suffix,2,True
26,0.06735365125868054,512,True,1.0000619626736396,1.0000619626736396,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,suffix,2,True
38,0.12290920681423612,513,True,1.0000619626736396,1.0000619626736396,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,suffix,2,True
18,0.17846476236979147,514,True,1.0000619626736258,1.0000619626736258,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,suffix,2,True
69,0.23402031792534705,515,True,1.0000619626736258,1.0000619626736258,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,suffix,2,True
67,0.28957587348090263,516,True,1.0000619626736258,1.0000619626736258,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,suffix,2,True
34,0.34499999999999265,517,True,1.0000619626736396,1.0000619626736396,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,suffix,2,True
73,0.3999999999999915,518,True,1.0000619626736396,1.0000619626736396,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,suffix,2,True
63,0.4549999999999903,519,True,1.0000619626736396,1.0000619626736396,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,suffix,2,True
25,0.5117980957031143,520,True,1.000061962673635,1.000061962673635,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,suffix,2,True
9,0.0177686903211709,521,True,1.0000773579612678,1.0000773579612678,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,suffix,3,True
10,0.07332424587672648,522,True,1.0000773579612678,1.0000773579612678,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,suffix,3,True
11,0.12887980143228206,523,True,1.0000773579612678,1.0000773579612678,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,suffix,3,True
81,0.18499999999999606,524,True,1.0000768236807067,1.0000768236807067,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,suffix,3,True
14,0.239990912543393,525,True,1.000077357961254,1.000077357961254,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,suffix,3,True
32,0.29746663411457375,526,True,1.0000768236807067,1.0000768236807067,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,suffix,3,True
53,0.34999999999999254,527,True,1.0000773579612678,1.0000773579612678,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,suffix,3,True
93,0.40665757921005974,528,True,1.0000773579612678,1.0000773579612678,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,suffix,3,True
42,0.4622131347656153,529,True,1.0000773579612678,1.0000773579612678,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,suffix,3,True
49,0.5177686903211602,530,True,1.0000773579612725,1.0000773579612725,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,suffix,3,True
52,0.024999999999999467,531,True,1.0000869260398546,1.0000869260398546,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,suffix,4,True
68,0.0799999999999983,532,True,1.000029938660196,1.000029938660196,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,suffix,4,True
14,0.1369208441840204,533,True,1.0000869260398546,1.0000869260398546,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,suffix,4,True
64,0.18999999999999595,534,True,0.9999997830583626,0.9999997830583626,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,suffix,4,True
0,0.24755221896700652,535,True,1.0000299386601854,1.0000299386601854,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,suffix,4,True
77,0.3031077745225621,536,True,1.0000299386601854,1.0000299386601854,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,suffix,4,True
48,0.3591430664062425,537,True,1.0000869260398546,1.0000869260398546,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,suffix,4,True
3,0.41379652235242315,538,True,1.0001096718382523,1.0001096718382523,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,suffix,4,True
5,0.4691579861111037,539,True,1.000048479325459,1.000048479325459,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,suffix,4,True
66,0.5247135416666486,540,True,1.0000484793254574,1.0000484793254574,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,6,suffix,4,True
58,0.004999999999999893,541,True,1.0001339352033731,0.0,1.0001339352033731,0.0,False,True,burst-only,10,nonpaper diagnostic,7,cue,1,
52,0.06182630750868068,542,True,1.0001339352033731,0.0,1.0001339352033731,0.0,False,True,burst-only,10,nonpaper diagnostic,7,cue,1,
51,0.11738186306423626,543,True,1.0001339352033731,0.0,1.0001339352033731,0.0,False,True,burst-only,10,nonpaper diagnostic,7,cue,1,
34,0.17293741861979162,544,True,1.0001339352033576,0.0,1.0001339352033576,0.0,False,True,burst-only,10,nonpaper diagnostic,7,cue,1,
31,0.2284929741753472,545,True,1.0001339352033576,0.0,1.0001339352033576,0.0,False,True,burst-only,10,nonpaper diagnostic,7,cue,1,
60,0.2840485297309028,546,True,1.0001339352033576,0.0,1.0001339352033576,0.0,False,True,burst-only,10,nonpaper diagnostic,7,cue,1,
63,0.33960408528645836,547,True,1.0001339352033731,0.0,1.0001339352033731,0.0,False,True,burst-only,10,nonpaper diagnostic,7,cue,1,
16,0.22833672417534734,1071,False,1.0000788781382262,0.0,1.0000788781382262,0.0,False,True,burst-only,10,nonpaper diagnostic,7,cue,1,
43,0.4499999999999904,549,True,1.0001339352033731,0.0,1.0001339352033731,0.0,False,True,burst-only,10,nonpaper diagnostic,7,cue,1,
55,0.5062707519531144,550,True,1.0001339352033731,0.0,1.0001339352033731,0.0,False,True,burst-only,10,nonpaper diagnostic,7,cue,1,
67,0.004999999999999893,1067,False,1.000078878138213,0.0,1.000078878138213,0.0,False,True,burst-only,10,nonpaper diagnostic,7,cue,1,
17,0.05999999999999872,1068,False,1.0000917488016692,0.0,1.0000917488016692,0.0,False,True,burst-only,10,nonpaper diagnostic,7,cue,1,
37,0.11722561306423618,1069,False,1.000078878138213,0.0,1.000078878138213,0.0,False,True,burst-only,10,nonpaper diagnostic,7,cue,1,
93,0.17278116861979176,1070,False,1.0000788781382262,0.0,1.0000788781382262,0.0,False,True,burst-only,10,nonpaper diagnostic,7,cue,1,
30,0.2838922797309029,1072,False,1.0000788781382262,0.0,1.0000788781382262,0.0,False,True,burst-only,10,nonpaper diagnostic,7,cue,1,
61,0.3394478352864583,1073,False,1.000078878138213,0.0,1.000078878138213,0.0,False,True,burst-only,10,nonpaper diagnostic,7,cue,1,
14,0.3949999999999916,1074,False,1.000078878138213,0.0,1.000078878138213,0.0,False,True,burst-only,10,nonpaper diagnostic,7,cue,1,
64,0.4499999999999904,1075,False,1.000078878138213,0.0,1.000078878138213,0.0,False,True,burst-only,10,nonpaper diagnostic,7,cue,1,
39,0.5061145019531141,1076,False,1.0000788781381833,0.0,1.0000788781381833,0.0,False,True,burst-only,10,nonpaper diagnostic,7,cue,1,
27,0.004999999999999893,1503,False,1.0001408231000364,0.0,1.0001408231000364,0.0,False,True,burst-only,10,nonpaper diagnostic,7,cue,1,
49,0.11707790798611128,1504,False,1.0001408231000364,0.0,1.0001408231000364,0.0,False,True,burst-only,10,nonpaper diagnostic,7,cue,1,
66,0.22818901909722222,1506,False,1.0001408231000193,0.0,1.0001408231000193,0.0,False,True,burst-only,10,nonpaper diagnostic,7,cue,1,
99,0.2837445746527778,1507,False,1.0001408231000193,0.0,1.0001408231000193,0.0,False,True,burst-only,10,nonpaper diagnostic,7,cue,1,
35,0.3393001302083334,1508,False,1.0001408231000364,0.0,1.0001408231000364,0.0,False,True,burst-only,10,nonpaper diagnostic,7,cue,1,
7,0.39485568576388896,1509,False,1.0001408231000364,0.0,1.0001408231000364,0.0,False,True,burst-only,10,nonpaper diagnostic,7,cue,1,
84,0.4499999999999904,1510,False,1.0001408231000364,0.0,1.0001408231000364,0.0,False,True,burst-only,10,nonpaper diagnostic,7,cue,1,
80,0.3472406684027778,626,False,0.9999902704296966,0.0,0.9999902704296966,0.0,False,True,burst-only,4,nonpaper diagnostic,7,cue,1,
97,0.004999999999999893,551,True,1.0001408231000364,0.9001267407900327,0.10001408231000364,0.0,False,False,burst-assisted,10,nonpaper diagnostic,7,cue,2,
29,0.061522352430555705,552,True,1.0001408231000364,0.9001267407900327,0.10001408231000364,0.0,False,False,burst-assisted,10,nonpaper diagnostic,7,cue,2,
65,0.11707790798611128,553,True,1.0001408231000364,0.9001267407900327,0.10001408231000364,0.0,False,False,burst-assisted,10,nonpaper diagnostic,7,cue,2,
36,0.17263346354166664,554,True,1.0001408231000193,0.9001267407900172,0.10001408231000208,0.0,False,False,burst-assisted,10,nonpaper diagnostic,7,cue,2,
3,0.22818901909722222,555,True,1.0001408231000193,0.9001267407900172,0.10001408231000208,0.0,False,False,burst-assisted,10,nonpaper diagnostic,7,cue,2,
8,0.2837445746527778,556,True,1.0001408231000193,0.9001267407900172,0.10001408231000208,0.0,False,False,burst-assisted,10,nonpaper diagnostic,7,cue,2,
72,0.3393001302083334,557,True,1.0001408231000364,0.9001267407900327,0.10001408231000364,0.0,False,False,burst-assisted,10,nonpaper diagnostic,7,cue,2,
98,0.39485568576388896,558,True,1.0001408231000364,0.9001267407900327,0.10001408231000364,0.0,False,False,burst-assisted,10,nonpaper diagnostic,7,cue,2,
13,0.4499999999999904,559,True,1.0001408231000364,0.9001267407900327,0.10001408231000364,0.0,False,False,burst-assisted,10,nonpaper diagnostic,7,cue,2,
51,0.5059667968749892,560,True,1.0001408231000053,0.9001267407900048,0.10001408231000053,0.0,False,False,burst-assisted,10,nonpaper diagnostic,7,cue,2,
